Association Id,Association Name,Club Id,Club Name,Abbreviation,TimeStamp,Address1,Address2,SubUrb,State,Country,Postal Code,Phone,Email
25434,York Hockey Club,0,York Hockey Club,,1/30/2019 5:26:52 PM,1 Barker St,,WA,Australia,,0407 981 451,yorkhockey@live.com.au
25435,Wongan Ballidu Hockey Club,0,Wongan Ballidu Hockey Club,,1/30/2019 5:26:52 PM,Hockey Oval,,WA,Australia,,0439 512 253,sandt666@bigpond.net.au
25436,Mingenew Hockey Club,0,Mingenew Hockey Club,,1/30/2019 5:26:52 PM,Midlands Rd,,WA,Australia,,0417 410 861,corrinat@westnet.com.au
25437,Morawa Hockey Club,0,Morawa Hockey Club,,1/30/2019 5:26:52 PM,,,,,,,
25438,Three Springs Hockey Club,0,Three Springs Hockey Club,,1/30/2019 5:26:52 PM,Mayrhoffer Street,,WA,"Australia ",,0438 238 171,threespringshockeyclub@gmail.com
25439,Carnamah/Perenjori Hockey Club,0,Carnamah/Perenjori Hockey Club,,1/30/2019 5:26:52 PM,,,,,,,
25440,Coorow Hockey Club,0,Coorow Hockey Club,,1/30/2019 5:26:52 PM,,,,,,,
25441,Royals Sporting Club,0,Royals Sporting Club,,1/30/2019 5:26:52 PM,,,,,,,
25442,H2H Guildford Grammar Preparatory School,0,H2H Guildford Grammar Preparatory School,,1/30/2019 5:26:52 PM,11 Terrace Road,,WA,Australia,,0417 091 790,richie.longson@ggs.wa.edu.au
25443,WA Gingin Hockey Club,0,WA Gingin Hockey Club,,1/30/2019 5:26:52 PM,"36 ",Lefroy street,WA,AUSTRALIA,6503,0429080482,Ginginhockeyclub@yahoo.com.au
25444,Kulin and Kondinin Hockey Club,0,Kulin and Kondinin Hockey Club,,1/30/2019 5:26:52 PM,,,,,,,
25445,Sturt Metro Schools Auskick Centre,0,Sturt Metro Schools Auskick Centre,,11/28/2019 3:46:57 PM,39 Oxford Tce.,,SA,AUSTRALIA,5061,0421 765 619,
25446,St Angela's Primary (After School) Auskick Centre,0,St Angela's Primary (After School) Auskick Centre,,8/30/2019 10:53:17 AM,PO BOX 435,,NSW,AUSTRALIA,2767,,
25447,Southern Wolves Basketball Association,0,Southern Wolves Basketball Association,,1/17/2019 11:57:00 AM,Warrane Stadium Crn Bligh and Dampier Street,,Hobart,AUSTRALIA,7018,,southernwolvesba@gmail.com
25448,Casey Basketball Programs,0,Casey Basketball Programs,,10/9/2019 12:02:13 PM,.,,VIC,AUSTRALIA,.,,
25449," Epping Heights PS AFL Auskick - After School**",0," Epping Heights PS AFL Auskick - After School**",,12/1/2017 11:35:18 AM,,,ACTNSW,AUSTRALIA,,,
25451,Sutherland Shire AFL 9s,0,Sutherland Shire AFL 9s,,3/4/2019 12:15:51 PM,PO Box 333,Strawberry Hills,NSW,AUSTRALIA,2012,,
25453,Griffith (Apex Park After School) Auskick Centre,0,Griffith (Apex Park After School) Auskick Centre,,10/14/2019 12:29:23 PM,3/234 Banna Avenue,,NSW,AUSTRALIA,2680,,che.jenkins@afl.com.au
25454,Robinvale Storm RLC & Touch Association,0,Robinvale Storm RLC & Touch Association,,8/12/2019 9:13:08 AM,Robinswood Oval,Robin St,VIC,AUSTRALIA,3549,0438 427 725,robinvalestorm@gmail.com
25456,Frankston Raiders RLC & Touch Association,0,Frankston Raiders RLC & Touch Association,,8/12/2019 9:13:08 AM,12 Havana Crescent,,Victoria,AUSTRALIA,3199,0407366733,frankstonraidersta@gmail.com
25458,Pakenham Eels RLC & Touch Association,0,Pakenham Eels RLC & Touch Association,,8/12/2019 9:13:08 AM,50 Halton Road,50 Halton Road,Victoria,AUSTRALIA,3174,0421658393,info@pakenhamrlc.com
25460,Mandurah - Mixed & Mens - Wednesday Night,0,Mandurah - Mixed & Mens - Wednesday Night,,10/8/2019 6:44:51 PM,Bortolo Park,Bortolo Drive,WA,AUSTRALIA,6210,0434 518 280,jtippet@wafc.com.au
25461,"Macquarie Dragons Summer Football ",0,"Macquarie Dragons Summer Football ",,5/2/2019 1:42:34 PM,,,NSW,AUSTRALIA,,,
25462,SGFA Summer Football,0,SGFA Summer Football,,5/2/2019 1:42:34 PM,,,NSW,AUSTRALIA,,,
25464,SA School Participants,0,SA School Participants,,9/19/2019 2:17:51 PM,,,SA,AUSTRALIA,,,
25465,NSW School Participants,0,NSW School Participants,,7/11/2019 3:54:31 PM,"Quad 1, Level 2, 8 Parkview Road",,NSW,AUSTRALIA,2138,0416655242,info.nsw@specialolympics.com.au
25467,GD New South Wales,0,GD New South Wales,,10/30/2018 9:57:17 AM,,,NSW,AUSTRALIA,,,
25468,Basketball Queensland Events,0,Basketball Queensland Events,,3/27/2019 5:23:41 PM,,,QLD,AUSTRALIA,,,
25469,ACT School Participants,0,ACT School Participants,,10/9/2017 1:11:41 PM,,,ACT,AUSTRALIA,,,
25470,QLD School Participants,0,QLD School Participants,,10/9/2017 1:11:41 PM,,,QLD,AUSTRALIA,,,
25471,WA School Participants,0,WA School Participants,,10/9/2017 1:11:41 PM,,,WA,AUSTRALIA,,,
25472,VIC School Participants,0,VIC School Participants,,10/22/2019 1:55:43 PM,,,VIC,AUSTRALIA,,,
25473,TAS School Participants,0,TAS School Participants,,10/9/2017 1:11:41 PM,,,TAS,AUSTRALIA,,,
25475,Kingsway Indoor Stadium - Footy & Netball,0,Kingsway Indoor Stadium - Footy & Netball,,9/27/2019 11:49:37 AM,130 Kingsway Rd,,WA,AUSTRALIA,6065,9408 1920,kingswayindoorstadium@wanneroo.wa.gov.au
25476,Kingsway Indoor Stadium - Futsal,0,Kingsway Indoor Stadium - Futsal,,9/27/2019 11:49:57 AM,130 Kingsway Road,,WA,AUSTRALIA,6065,9408 1920,kingswayindoorstadium@wanneroo.wa.gov.au
25481,Whyalla Softball Association,0,Whyalla Softball Association,,7/17/2019 4:36:59 PM,,,SA,AUSTRALIA,,,
25482,CITY - MENS OPEN - MONDAY - SPRING COMPETITION,0,CITY - MENS OPEN - MONDAY - SPRING COMPETITION,,10/21/2019 5:01:58 PM,Adelaide Oval Level 2,War Memorial Drive,SA,AUSTRALIA,5006,,
25483,CITY - MIXED - WEDNESDAY - SPRING COMPETITION,0,CITY - MIXED - WEDNESDAY - SPRING COMPETITION,,10/9/2019 2:48:36 PM,ADELAIDE OVAL LEVEL 2,,SA,AUSTRALIA,5006,,
25491,North Coast Futsal,0,North Coast Futsal,,2/27/2019 10:54:24 AM,,,NSW,AUSTRALIA,,,
25492,Eagles Sports AFL9s,0,Eagles Sports AFL9s,,12/1/2017 11:40:47 AM,3 Weedon St W,,QLD,AUSTRALIA,4122,3422 2367,info@gcleisure.com.au
25493,Greystanes AFL 9s,0,Greystanes AFL 9s,,10/8/2018 10:09:53 AM,PO Box 333,,NSW,AUSTRALIA,2012,,
25494,Country Rugby League Nines,0,Country Rugby League Nines,,8/22/2018 8:52:50 AM,12 Surfview Avenue,,NSW,AUSTRALIA,2428,0400 345 519,khilder@crlnsw.com.au
25495,Yarraville - Holiday Program,0,Yarraville - Holiday Program,,10/31/2019 9:19:38 AM,,,VIC,AUSTRALIA,,,
25499,Aoraki Rugby League,0,Aoraki Rugby League,,11/20/2019 3:09:53 PM,11 Barnes Street,," South Canterbury",NEW ZEALAND,7910,,
25503,AFL Active Grand Final Super Session,0,AFL Active Grand Final Super Session,,1/16/2018 4:15:51 PM,Docklands,,VIC,AUSTRALIA,3006,,
25504,Bribie Island,0,Bribie Island,,12/1/2017 11:40:47 AM,First Avenue,,QLD,AUSTRALIA,4507,,
25505,Basketball NZ Training,0,Basketball NZ Training,,1/10/2019 7:28:42 AM,STG - Training use ONLY,," NZ",NEW ZEALAND,1234,,agowling@sportstg.com
25506,NZ Coaches,0,NZ Coaches,,10/31/2019 9:19:38 AM,,," ",NEW ZEALAND,,,
25507,Mt Annan Summer Competitions,0,Mt Annan Summer Competitions,,5/2/2019 1:42:34 PM,,,NSW,AUSTRALIA,,,
25508,Macarthur Summer Football,0,Macarthur Summer Football,,5/2/2019 1:42:34 PM,PO Box 951,,NSW,AUSTRALIA,2560,0246251499,
25510,Gold Coast Futsal North,0,Gold Coast Futsal North,,5/2/2019 1:42:34 PM,,,QLD,AUSTRALIA,,,
25511,Gold Coast Futsal South,0,Gold Coast Futsal South,,5/2/2019 1:42:34 PM,,,QLD,AUSTRALIA,,,
25512,CQ Futsal Club,0,CQ Futsal Club,,5/2/2019 1:42:34 PM,,,QLD,AUSTRALIA,,,
25513,Waverley Old Boys Summer Competitions,0,Waverley Old Boys Summer Competitions,,5/2/2019 1:42:34 PM,,,NSW,AUSTRALIA,,,
25515,Kanwal Warnervale Rovers Summer Football,0,Kanwal Warnervale Rovers Summer Football,,5/2/2019 1:42:34 PM,,,NSW,AUSTRALIA,,,
25518,Hockey Northern Territory,0,Hockey Northern Territory,,1/30/2019 5:26:52 PM,,,NT,AUSTRALIA,,,
25528,Brisbane Women's Hockey Association - H2H,0,Brisbane Women's Hockey Association - H2H,,1/30/2019 5:26:52 PM,,,QLD,AUSTRALIA,,,
25529,Avala Cup Summer Football,0,Avala Cup Summer Football,,9/24/2019 3:15:45 PM,,,NSW,AUSTRALIA,,,
25532,Castle Cove (After School) Auskick Centre,0,Castle Cove (After School) Auskick Centre,,8/30/2019 10:53:17 AM,,,ACTNSW,AUSTRALIA,,,
25534,Kardinia Park,0,Kardinia Park,,10/14/2016 2:12:47 PM,,,VIC,AUSTRALIA,,,
25535,South Western Sydney Raptors Touch Association,0,South Western Sydney Raptors Touch Association,,8/12/2019 9:13:08 AM,Unit 21 147 Wellington Road,,NSW,AUSTRALIA,2162,0447 477 681,raptorstouchinfo@gmail.com
25536,Grafton Touch Association,0,Grafton Touch Association,,8/12/2019 9:13:08 AM,,,NSW,AUSTRALIA,,,
25540,Richmond State School (Townsville) Auskick Centre,0,Richmond State School (Townsville) Auskick Centre,,8/30/2019 4:57:16 PM,,,QLD,AUSTRALIA,,,
25541,Port Hedland Water Polo Association,0,Port Hedland Water Polo Association,,11/21/2018 10:23:03 AM,,,WA,AUSTRALIA,,,
25542,Karratha Water Polo Association,0,Karratha Water Polo Association,,11/21/2018 10:23:03 AM,PO Box 1405,,WA,AUSTRALIA,6714,0407193325,karrathawaterpolo@gmail.com
25543,Lismore,0,Lismore,,10/31/2018 1:28:36 PM,,,QLD,AUSTRALIA,,,
25544,Menai Hawks Summer Football,0,Menai Hawks Summer Football,,5/2/2019 1:42:34 PM,Recreation Drive,,New South Wales,AUSTRALIA,2234,,
25545,Taree AFL 9s,0,Taree AFL 9s,,2/5/2018 9:34:28 AM,PO box 333,,NSW,AUSTRALIA,2017,,
25546,Gold Coast Masters Football,0,Gold Coast Masters Football,,2/22/2017 9:52:29 PM,,,QLD,AUSTRALIA,,,
25548,Basketball Victoria Inclusion,0,Basketball Victoria Inclusion,,5/2/2019 1:27:34 PM,291 George Street,,VIC,AUSTRALIA,3152,0398378000,reception@basketballvictoria.com.au
25549,Abbotsford PS (After School) Auskick Centre,0,Abbotsford PS (After School) Auskick Centre,,8/30/2019 10:53:17 AM,PO BOX 333,,NSW,AUSTRALIA,2012,0430080767,City.Development@afl.com.au
25550,Kegworth PS (After School) Auskick Centre,0,Kegworth PS (After School) Auskick Centre,,8/30/2019 10:53:17 AM,"60 Tebbutt St ",,NSW,AUSTRALIA,2040,,
25551,Dulwich Hill PS (After School) Auskick Centre,0,Dulwich Hill PS (After School) Auskick Centre,,8/30/2019 10:53:17 AM,,,ACTNSW,AUSTRALIA,,,
25553,no in use,0,no in use,,5/2/2019 1:42:34 PM,,,VIC,AUSTRALIA,,,
25554,Pacific Pines,0,Pacific Pines,,9/28/2016 9:56:35 AM,,,QLD,AUSTRALIA,,,
25556,Castlemaine Basketball Tournament,0,Castlemaine Basketball Tournament,,10/9/2019 12:02:51 PM,PO Box 659,,VIC,AUSTRALIA,3450,0447 027 045,castlemainecannons@gmail.com
25557,Small Sided Sports - Basketball,0,Small Sided Sports - Basketball,,3/22/2017 12:06:30 PM,,,VIC,AUSTRALIA,,,
25559,2017 World Masters Games,0,2017 World Masters Games,,4/22/2017 12:05:12 PM,,," ",NEW ZEALAND,,,
25560,Churchill State School Auskick Centre,0,Churchill State School Auskick Centre,,8/30/2019 10:53:17 AM,PO Box 3457,,QLD,AUSTRALIA,4170,,brendan.davis@afl.com.au
25563,Hockey Victoria,0,Hockey Victoria,,1/30/2019 5:26:52 PM,,,VIC,AUSTRALIA,,,
25564,Hockey New South Wales,0,Hockey New South Wales,,1/30/2019 5:26:52 PM,,,NSW,AUSTRALIA,,,
25566,Hockey Queensland,0,Hockey Queensland,,1/30/2019 5:26:52 PM,,,QLD,AUSTRALIA,,,
25567,Hockey South Australia,0,Hockey South Australia,,1/30/2019 5:26:52 PM,PO Box 56,,SA,AUSTRALIA,5085,(08) 8349 4044,
25568,Hockey Western Australia,0,Hockey Western Australia,,1/30/2019 5:26:52 PM,Curtin University,Hayman Rd,WA,AUSTRALIA,6102,,
25569,Blackburn Hookin2Hockey,0,Blackburn Hookin2Hockey,,1/30/2019 5:26:52 PM,,,VIC,AUSTRALIA,,,
25571,Dubbo Water Polo,0,Dubbo Water Polo,,11/21/2018 10:23:03 AM,Dubbo Aquatic Leisure Centre,Talbragar Street,NSW,AUSTRALIA,2830,,
25572,St Francis Clifton Auskick Centre,0,St Francis Clifton Auskick Centre,,8/30/2019 4:57:16 PM,,,QLD,AUSTRALIA,,,
25573,Biddeston State School Auskick Centre,0,Biddeston State School Auskick Centre,,8/30/2019 4:57:16 PM,154 Stephen St,,QLD,AUSTRALIA,4350,074613 6403,Tasman.Myles@afl.com.au
25575,RFL Match Officials,0,RFL Match Officials,,11/18/2019 8:58:34 PM,Red Hall,89 Red Hall Lane," Yorkshire",UNITED KINGDOM,LS17 8NB,,
25576,Sydney Comets Basketball Tournament,0,Sydney Comets Basketball Tournament,,10/23/2017 4:14:29 PM,53 Maddox St,,NSW,AUSTRALIA,2015,,info@sydneybasketball.com.au
25577,Our Lady of Mt Carmel Primary School (After School) Auskick Centre,0,Our Lady of Mt Carmel Primary School (After School) Auskick Centre,,8/30/2019 10:53:17 AM,4 Bennett St,,NSW,AUSTRALIA,2145,0412631934,renee.thorn@afl.com.au
25578,Townsville Hockey Association,0,Townsville Hockey Association,,1/30/2019 5:26:52 PM,PO Box 2194,,QLD,AUSTRALIA,4811,07 47784810,office@townsvillehockey.com
25580,Mamre Anglican School (After School) Auskick Centre,0,Mamre Anglican School (After School) Auskick Centre,,8/30/2019 10:53:17 AM,PO BOX 435,,NSW,AUSTRALIA,2767,,
25581,Basketball Australia Demonstration,0,Basketball Australia Demonstration,,5/17/2018 11:17:06 AM,,,NATIONAL,AUSTRALIA,,,
25582,RFL Test Community League,0,RFL Test Community League,,11/20/2018 1:20:48 AM,"Beehive Mill, Jersey Street",Beehive Lofts," Greater Manchester",UNITED KINGDOM,M4 6JG,,m.pititto@sportstg.com
25583,RFL Test Professional League,0,RFL Test Professional League,,11/21/2019 10:33:59 PM,"Beehive Mill, Jersey Street",Beehive Lofts," Manchester",UNITED KINGDOM,M4 6JG,,
25584,Test Touch League Test,0,Test Touch League Test,,10/13/2016 2:50:42 AM,,," ",UNITED KINGDOM,,,
25585,RFL Test Touch Venue,0,RFL Test Touch Venue,,3/5/2018 10:58:24 PM,Red Hall,," West Yorkshire",UNITED KINGDOM,LS17 8NB,,
25586,Horsham Basketball Tournament,0,Horsham Basketball Tournament,,10/28/2019 10:19:04 AM,Mc Pherson St,PO Box 249,VIC,AUSTRALIA,3400,03 5382 0135,haba@netconnect.com.au
25590,Christ The King Primary School (After School) Auskick Centre,0,Christ The King Primary School (After School) Auskick Centre,,8/30/2019 10:53:17 AM,PO BOX 435,,NSW,AUSTRALIA,2767,,
25591,Mutch Park (After School) Auskick Centre,0,Mutch Park (After School) Auskick Centre,,8/30/2019 10:53:17 AM,Heffron Road,,NSW,AUSTRALIA,2035,,
25592,Grays Point PS (Before School) Auskick Centre,0,Grays Point PS (Before School) Auskick Centre,,8/30/2019 10:53:17 AM,PO BOX 333,,NSW,AUSTRALIA,2012,,
25593,RFL Test School League,0,RFL Test School League,,4/20/2017 9:54:46 AM,,," ",UNITED KINGDOM,,,
25594,RFL Qualifications,0,RFL Qualifications,,4/20/2017 9:54:46 AM,,," ",UNITED KINGDOM,,,
25595,RFL Welfare,0,RFL Welfare,,4/20/2017 9:54:46 AM,,," ",UNITED KINGDOM,,,
25599,Merinda State School Auskick Centre,0,Merinda State School Auskick Centre,,8/30/2019 10:53:17 AM,PO Box 475,,QLD,AUSTRALIA,4750,0435437751,dan.cordwell@afl.com.au
25600,Northern Beaches (Girls) Auskick Centre,0,Northern Beaches (Girls) Auskick Centre,,8/30/2019 10:53:17 AM,PO BOX 333,,NSW,AUSTRALIA,2012,,
25601,Sugar Coast Rugby League Referees Association,0,Sugar Coast Rugby League Referees Association,,10/30/2018 9:57:17 AM,PO Box 673,,QLD,AUSTRALIA,4670,,scrlra@hotmail.com
25602,Kwinana Touch Association,0,Kwinana Touch Association,,8/12/2019 9:13:08 AM,PO BOX 728,,WA,AUSTRALIA,6167,0431894656,kwinanawolvessportsclub@outlook.com
25603,Wagga Futsal,0,Wagga Futsal,,10/29/2019 12:57:14 PM,3 Hotham Place,,NSW,AUSTRALIA,2650,0458133512,admin@waggafutsal.com.au
25604,CRL East Coast Dolphins Academy,0,CRL East Coast Dolphins Academy,,10/22/2018 10:03:29 AM,,,NSW,AUSTRALIA,,,
25605,South Coast Board Riders,0,South Coast Board Riders,,10/11/2019 3:03:35 PM,"Glenn Morris, Secretary",C/O Fish Creek Post Office,Victoria,AUSTRALIA,3959,0427332294,glennjamesmorris@gmail.com
25606,West Gippsland Football Netball Competition,0,West Gippsland Football Netball Competition,,10/31/2019 4:30:33 PM,PO Box 853,,VIC,AUSTRALIA,3844,,
25608,Bolwarra PS (After School) Auskick Centre,0,Bolwarra PS (After School) Auskick Centre,,10/14/2019 12:29:23 PM,1/15 Kam Close,,NSW,AUSTRALIA,2264,,
25609,Kareela PS (After School) Auskick Centre,0,Kareela PS (After School) Auskick Centre,,8/30/2019 3:20:00 PM,.,.,ACTNSW,AUSTRALIA,.,,
25610,Kangaroo Island Basketball Association,0,Kangaroo Island Basketball Association,,10/14/2019 10:38:53 PM,PO Box 49,,SA,AUSTRALIA,5223,08 8559 2223,kibasecretary2020@gmail.com
25611,Queensland High Performance,0,Queensland High Performance,,8/12/2019 9:13:08 AM,83 Castlemaine Street,,QLD,AUSTRALIA,4064,07 3367 6250,
25614,CRL Bidgee Bulls Academy,0,CRL Bidgee Bulls Academy,,10/22/2018 9:56:30 AM,,,NSW,AUSTRALIA,,,
25615,CRL Greater Northern Tigers Academy,0,CRL Greater Northern Tigers Academy,,10/22/2018 10:05:57 AM,,,NSW,AUSTRALIA,,,
25616,CRL Greater Southern Academy,0,CRL Greater Southern Academy,,10/22/2018 10:08:14 AM,,,NSW,AUSTRALIA,,,
25617,CRL Newcastle Rebels Academy,0,CRL Newcastle Rebels Academy,,10/22/2018 9:59:51 AM,,,NSW,AUSTRALIA,,,
25618,CRL Western Rams Academy,0,CRL Western Rams Academy,,10/22/2018 10:10:18 AM,,,NSW,AUSTRALIA,,,
25619,Maffra 9's,0,Maffra 9's,,8/29/2017 3:28:41 PM,"Cameron Sporting Complex, Morison Street ",,VIC,AUSTRALIA,3860,(03) 5142 3193,ryan@gippsport.com.au
25620,Brisbane Roar School of Football,0,Brisbane Roar School of Football,,1/8/2018 1:19:14 PM,,,VIC,AUSTRALIA,,,
25621,Hambledon PS (After School) Auskick Centre,0,Hambledon PS (After School) Auskick Centre,,8/30/2019 10:53:17 AM,PO BOX 435,,NSW,AUSTRALIA,2767,,
25622,Gladesville PS(After School) Auskick Centre,0,Gladesville PS(After School) Auskick Centre,,8/30/2019 10:53:17 AM,PO BOX 333,,NSW,AUSTRALIA,2012,,
25624,Kurmond PS (After School) Auskick Centre,0,Kurmond PS (After School) Auskick Centre,,8/30/2019 10:53:17 AM,PO BOX 435,,NSW,AUSTRALIA,2767,,
25626,Corporate Days,0,Corporate Days,,7/10/2019 8:52:22 AM,1/18 Napier Close,,NATIONAL,AUSTRALIA,2600,02 6212 2800,zoe@touchfootball.com.au
25627,Hockey Tasmania Hookin2Hockey,0,Hockey Tasmania Hookin2Hockey,,1/30/2019 5:26:52 PM,,,TAS,AUSTRALIA,,,
25628,Recwest Braybrook,0,Recwest Braybrook,,1/30/2019 5:26:52 PM,,,VIC,AUSTRALIA,,,
25629,Orange Hockey Association,0,Orange Hockey Association,,1/30/2019 5:26:52 PM,,,NSW,AUSTRALIA,,,
25631,Auburn Road Hockey,0,Auburn Road Hockey,,1/30/2019 5:26:52 PM,,,VIC,AUSTRALIA,,,
25632,Free Football Superclinic,0,Free Football Superclinic,,10/31/2019 9:20:46 AM,,,VIC,AUSTRALIA,,,
25635,Port Macquarie Seaside Classic,0,Port Macquarie Seaside Classic,,10/24/2018 5:13:37 PM,,,NSW,AUSTRALIA,,,
25636,Matthew Pearce PS (After School) Auskick Centre,0,Matthew Pearce PS (After School) Auskick Centre,,1/24/2018 2:37:03 PM,PO BOX 435,,NSW,AUSTRALIA,2767,,
25637,Murray Magpies Auskick Centre,0,Murray Magpies Auskick Centre,,8/30/2019 10:53:17 AM,Urana Road,,NSW,AUSTRALIA,2641,0427585784,murraymagpies@hotmail.com
25638,Engadine West PS (Before School) Auskick Centre,0,Engadine West PS (Before School) Auskick Centre,,8/30/2019 10:53:17 AM,PO BOX 333,,NSW,AUSTRALIA,2012,,
25639,(OLD) France Leagues,0,(OLD) France Leagues,,10/31/2019 9:19:38 AM,,," ",FRANCE,,,
25640,France Coaches,0,France Coaches,,10/31/2019 9:19:38 AM,,," ",FRANCE,,,
25641,France Auskick,0,France Auskick,,6/29/2017 2:15:31 AM,,," ",FRANCE,,,
25642,France Umpires,0,France Umpires,,10/31/2019 9:19:38 AM,,," ",FRANCE,,,
25643,Germany Auskick,0,Germany Auskick,,6/29/2017 2:27:47 AM,,," ",GERMANY,,,
25644,Germany Coaches,0,Germany Coaches,,10/31/2019 9:19:38 AM,,," ",GERMANY,,,
25645,(OLD) Germany Leagues,0,(OLD) Germany Leagues,,10/31/2019 9:19:38 AM,,," ",GERMANY,,,
25646,Germany Umpires,0,Germany Umpires,,10/31/2019 9:19:38 AM,,," ",GERMANY,,,
25648,Maryborough Basketball Tournament,0,Maryborough Basketball Tournament,,11/29/2018 2:44:15 PM,PO Box 27,,VIC,AUSTRALIA,3465,,maryborough.basketball@hotmail.com
25651,Curtis Coast Netball Association,0,Curtis Coast Netball Association,,2/20/2019 8:30:05 PM,PO Box 3350,,QLD,AUSTRALIA,4680,,curtiscoastnetball@hotmail.com
25652,Aspull Touch,0,Aspull Touch,,3/5/2018 10:52:20 PM,,," ",UNITED KINGDOM,,,
25653,Batley Bulldogs Touch,0,Batley Bulldogs Touch,,3/5/2018 10:52:43 PM,"Taylor Street  ",close rd,West Yorks,UNITED KINGDOM,WF17 7NZ,,
25655,Bradford Bulls Foundation Touch,0,Bradford Bulls Foundation Touch,,3/5/2018 10:53:29 PM," Provident Stadium",,West Yorkshire,UNITED KINGDOM,BD6 1BS,,
25656,Cadishead Touch,0,Cadishead Touch,,3/5/2018 10:53:48 PM,"Lord Street Park,",," NA",UNITED KINGDOM,M44 5EH,,
25657,Castleford Tigers Touch,0,Castleford Tigers Touch,,4/24/2018 6:20:27 PM,"Mend-a-Hose Jungle,  ",Red Hall lane,West Yorkshire,UNITED KINGDOM,WF10 2SD,,
25658,Catterick Touch,0,Catterick Touch,,3/5/2018 10:54:44 PM,"Colburn Sports Centre, ","Catterick Road, "," North Yorkshire",UNITED KINGDOM,DL9 4QH,,
25659,Featherstone Touch,0,Featherstone Touch,,3/5/2018 10:55:03 PM,LD Nutrition Stadium,Post Office rd,West Yorkshire,UNITED KINGDOM,WF7 5EN,,
25661,Halifax Touch,0,Halifax Touch,,4/7/2018 12:24:06 AM,,," ",UNITED KINGDOM,,,
25662,Huddersfield Giants Foundation Touch,0,Huddersfield Giants Foundation Touch,,3/5/2018 10:55:25 PM,The Zone,"St Andrews Rd,  ",West Yorkshire,UNITED KINGDOM,HD1 6PT,,
25663,Hull FC Foundation Touch,0,Hull FC Foundation Touch,,3/5/2018 10:56:03 PM,,," ",UNITED KINGDOM,,,
25665,Clyde Auskick Centre,0,Clyde Auskick Centre,,8/30/2019 10:53:17 AM,Clyde Recreation Reserve,,VIC,AUSTRALIA,3977,0455 505 575,jarrodmills.auskick@gmail.com
25666,RFL Professional Leagues,0,RFL Professional Leagues,,11/21/2019 10:45:57 PM,Red Hall,Red Hall Lane," Yorkshire",UNITED KINGDOM,LS17 8NB,,
25667,Huntington Touch,0,Huntington Touch,,3/5/2018 10:56:25 PM,"Huntington All Weather, ",," North Yorkshire",UNITED KINGDOM,YO32 9WT,,
25669,London Skolars Touch,0,London Skolars Touch,,10/8/2019 11:36:17 PM,"New River Sport & Fitness, ,",White Hart Lane," London",UNITED KINGDOM," N22 5Q",,
25671,Mirfield Free Grammar Touch,0,Mirfield Free Grammar Touch,,3/5/2018 10:57:36 PM,"Kitson Hill Road, ",Red Hall lane,West Yorkshire,UNITED KINGDOM,WF14 9EZ,,
25675,Oxford RL Inspires,0,Oxford RL Inspires,,3/5/2018 10:57:59 PM,,," ",UNITED KINGDOM,,,
25676,Rochdale Touch,0,Rochdale Touch,,3/5/2018 10:58:42 PM,,," ",UNITED KINGDOM,,,
25677,Salford Touch,0,Salford Touch,,3/5/2018 10:59:17 PM,,," ",UNITED KINGDOM,,,
25678,Scarborough Touch,0,Scarborough Touch,,3/5/2018 10:59:40 PM,,," ",UNITED KINGDOM,,,
25679,Scunthorpe Touch,0,Scunthorpe Touch,,3/5/2018 10:59:57 PM,Brumby Hall Sports Ground,,North Lincolnshire,UNITED KINGDOM,DN16 1AA,,
25681,Sheffield Eagles Touch,0,Sheffield Eagles Touch,,3/5/2018 11:00:15 PM,,," ",UNITED KINGDOM,,,
25682,Sherwood Wolf Touch,0,Sherwood Wolf Touch,,3/5/2018 11:00:35 PM,,," ",UNITED KINGDOM,,,
25684,Telford Raiders Touch,0,Telford Raiders Touch,,3/5/2018 11:01:39 PM,Phoenix Leisure Centre," Langley School"," Shropshire",UNITED KINGDOM,TF4 2EX,,
25685,Touch Rugby Kent,0,Touch Rugby Kent,,3/5/2018 11:01:57 PM,"Tiny Town, Unit 2",Sheldon Way,Kent,UNITED KINGDOM,ME20 6SE,,touchrugbykent@outlook.com
25686,Wakefield Wildcats Foundation,0,Wakefield Wildcats Foundation,,3/5/2018 11:02:39 PM,Beaumont Legal Stadium,Doncaster rd,West Yorkshire,UNITED KINGDOM,WF1 5EY,,
25687,Warrington Wolves - Broomfields,0,Warrington Wolves - Broomfields,,3/5/2018 11:03:00 PM,Broomfields Leisure Centre,Broomfields rd," Cheshire",UNITED KINGDOM,WA4 3AE,,
25688,Warrington - Latchford,0,Warrington - Latchford,,3/5/2018 11:03:32 PM,,," ",UNITED KINGDOM,,,
25689,Warrington Wolves - Victoria Park,0,Warrington Wolves - Victoria Park,,3/5/2018 11:05:18 PM,Orford Jubilee Neighbourhood Hub,Jubilee Way," Cheshire",UNITED KINGDOM,WA2 8HE,,
25692,York City Knights,0,York City Knights,,3/5/2018 11:06:19 PM,York St John University Playing field site,Haxby Road," North Yorkshire",UNITED KINGDOM,YO31 8TA,,
25693,TIO Stadium Holiday Program - Term 3,0,TIO Stadium Holiday Program - Term 3,,10/31/2019 9:19:38 AM,,,NT,AUSTRALIA,,,
25694,Palmerston Multi-Sports Holiday Program,0,Palmerston Multi-Sports Holiday Program,,11/29/2019 11:13:09 AM,,,NT,AUSTRALIA,,,
