Club Id,Club Name,Abbreviation,TimeStamp,Address1,Address2,SubUrb,State,Country,Postal Code,Phone,Email
228565,Raw Talent,,6/6/2017 2:56:05 PM,TBA,,SA,,TBA,,
253410,"Primal ",,5/14/2018 10:03:21 PM,17/41 Hurtle Square,,SA,,5000,,
224993,Meow,,6/6/2017 2:56:05 PM,X,,SA,,5000,,
228708,The Untouchables,,6/6/2017 2:56:05 PM,TBA,,South Australia,,5000,,
239186,BUFF Junior,,6/6/2017 2:56:05 PM,TBA,,SA,,5000,,
225129,The Africans,,6/6/2017 2:56:05 PM,TBA,,SA,,5000,,
250303,Kings,,10/13/2017 9:19:42 PM,TBA,,SA,,5000,,
255213,Fruit Salad,,10/8/2018 8:37:09 PM,TBA,,TBA,,TBA,,
250240,Touched Behind,,10/9/2017 8:23:00 PM,TBA,,South Australia,,5000,,
248164,CSF,,6/6/2017 2:56:05 PM,TBA,,SA,,5000,,
239353,Bobby Touche,,6/6/2017 2:56:05 PM,TBA,,SA,,5000,,
226607,Referees,REF,6/6/2017 2:56:05 PM,Hope Valley Road,,SA,,5090,,
250241,Kamikaze Kangaroos,,10/9/2017 8:23:30 PM,TBA,,South Australia,,5000,,
255317,Demons Touch Association,DTA,10/16/2018 10:30:48 PM,Campbelltown Memorial Oval,,SA,,5074,0422 586 746,dtfatreasurer@gmail.com
250237,Da UgaRoo,,10/10/2017 10:44:16 AM,TBA,,South Australia,,5000,,
236480,Young Tarts & Old Farts,,6/6/2017 2:56:05 PM,TBA,,SA,,TBA,,
270727,Central Camels,,10/17/2019 11:40:58 PM,1,,1,1,1,,
270789,House of Flying Taggers,,10/22/2019 5:58:38 PM,TBA,,SA,,TBA,,
250239,The Young Guns,,10/12/2017 9:31:01 AM,TBA,,South Australia,,5000,,
270930,Flying House of Taggers,,10/25/2019 7:04:06 PM,tba,tba,tba,,tba,,
250238,YNG Warriors,,10/9/2017 8:22:21 PM,TBA,,South Australia,,5000,,
11119,General Club,Gen,6/6/2017 2:56:05 PM,104 Rous River Way,,NSW,AUSTRALIA,2484,(02)66722682,yowie8@hotmail.com
54122,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
54123,Coolamon Touch Primary,CTA,8/14/2019 7:43:23 PM,PO Box 186,,NSW,AUSTRALIA,2701,,
270116,"Coolamon Touch Senior ",,9/17/2019 10:02:17 PM,73-75 Lewis Street,,NSW,,2701,,
226405,Carnival,,6/6/2017 2:56:05 PM,Coolamon,,NSW,,2206,,
269635,Coolamon Touch Committee,,8/14/2019 7:44:10 PM,PO Box 186,,NSW,,2701,,
270117,Coolamon Touch Secondary,,9/17/2019 10:08:29 PM,73-75 Lewis Street,,NSW,,2701,,
225794,Referees Club,,6/6/2017 2:56:05 PM,Coolamon,,NSW,,2206,,
205279,Referees Club,,6/6/2017 2:56:05 PM,,,,,,,
42632,Wingham Touch Association,WTA,6/6/2017 2:56:05 PM,PO Box 68,,NSW,AUSTRALIA,2429,65570808,winghamtouch@mysoul.com.au
248720,UQ Rebels TFC,,6/27/2018 10:24:44 AM,54/36 Woodcliffe Crescent,,QLD,,4019,,
15568,Southern Storm,SS,8/8/2019 11:28:58 AM,PO Box 1167,,Qld,,4152,,southernstormrego@gmail.com
248718,Redlands Crushers,,6/27/2018 10:26:40 AM,"PO BOX 1165 ",,QLD,Australia,4163,3286 5841,
249610,STM,,8/17/2017 1:28:34 PM,180 Bryants Road,,QLD,,4130,,pzietsch@bne.catholic.edu.au
15576,All Hallows School,AHS,3/4/2019 1:49:38 PM,547 Ann Street,,Queensland,Australia,4000,07 3230 9445,Nicole.Callanan@ahs.qld.edu.au
240188,BMTA,,6/6/2017 2:56:05 PM,"Whites Hill Reserve, Boundary Rd",,Qld,,4152,,
192958,Country Club Colts,CCC,6/27/2018 10:26:02 AM,22/28 Cessna Drive,,QLD,Australia,4510,,
75947,PINK,,8/28/2019 11:16:42 AM,PO BOX 129,,QLD,Autralia,4178,33483588,tony@itcconsultants.com.au
253399,Mustangs Masters,Masters,5/14/2018 11:37:15 AM,Whites Hill Reserve,Boundary Rd,QLD,,4152,3397 5133,
248719,Gold Coast Touch Association,GCTA,6/27/2018 10:22:08 AM,201 Queen St,,QLD,,4215,,
251763,"Mustangs 2018 Accredited Volunteers ",MUS,2/13/2018 3:36:46 PM,POBOX 1167,,QLD,Australia,4152,3397 5133,admin@bmta.com.au
268035,All Abilities,,4/11/2019 11:38:51 AM,76-122 High Performance Center,,QLD,,4214,0436803289,graeme.clancey@touchfootball.com.au
254021,Western Mustangs Touch Football Club,,7/17/2018 8:19:51 AM,6 Cress Street,"PO BOX 550, Darling Heights, 4350",QLD,Australia,4350,,
266766,St Aidans,,2/7/2019 12:42:28 PM,Ruthven Street,,QLD,,4075,0420306324,clubtouch@staidans.qld.edu.au
251992,Referees,,2/27/2018 2:51:17 PM,226 Boundary Rd,,Queensland,,4152,,referees@bmta.com.au
254020,Brothers Touch,,6/27/2018 10:27:13 AM,103 Crosby Rd,,QLD,Australia,4010,,
192981,General Club,,10/8/2019 8:10:50 AM,,,,,,,
230932,General Club,,6/6/2017 2:56:05 PM,,,,,,,
30248,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
247677,Tuggeranong Vikings Touch Club,,9/19/2018 10:30:42 AM,6 Makin Place,,ACT,Australia,2600,0419207055,Chris.Tarlinton@ausport.gov.au
254785,Woden Eagles Touch Club,WETC,10/11/2018 8:10:37 AM,6 Makin Place,,ACT,Australia,2600,0422051869,seanmharvey@live.com
269661,North Canberra Bears,,9/18/2019 3:41:41 PM,6 Makin Place,,ACT,Australia,2600,,northcanberrabearstouch@gmail.com
254349,Gungahlin Cats TFC,NCTFC,3/29/2019 10:27:25 AM,6 Makin Place,,Australian Capital T,Australia,2600,0421869605,ninjacatstfc@hotmail.com
248613,Lifeline ACT,Lifeline,6/29/2018 2:12:25 PM,6 Makin Place,,ACT,Australia,2600,62122885,
249427,General Club,,8/2/2017 10:04:25 AM,34 Samuel Circuit,,NSW,,2527,,
44539,Referees,Refs,6/6/2017 2:56:05 PM,10 Kotari Parade,,NSW,AUSTRALIA,2528,(02) 4296-7015,magmac@bigpond.com.au
99375,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
53346,Wagga Touch Association INC,WTA,6/6/2017 2:56:05 PM,PO Box 2037,,NSW,AUSTRALIA,2650,0269312290,touchwagga@bigpond.com
269784,"Wagga Touch Association Inc All Abilities Touch ",WTA,8/27/2019 9:01:11 PM,"PO Box 2037 ",,NSW,,2650,0477 688 600,juniortouchwagga@bigpond.com
17626,Dubbo Touch,DTA,6/6/2017 2:56:05 PM,,,NSW,AUSTRALIA,,,
64553,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
86279,Balmain,Gen,6/6/2017 2:56:05 PM,,,,,,,
204134,Referees Club,Refs,6/6/2017 2:56:05 PM,519 Lyons Road West,,NSW,,2046,,
224067,Adelaide University Touch Club,AUTC,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
271032,Social Switch Women's Competition,Switch,11/1/2019 5:06:51 PM,375 Albert Road,,VIC,,3073,0400543816,chris.riddell@touchfootball.com.au
269774,Switch Albert Park,,8/27/2019 2:52:15 PM,Level 2 375 Albert Rd,,VIC,Australia,3206,413613977,tarryn.mcdowall@touchfootball.com.au
41405,General Club,,10/8/2019 11:10:51 AM,N/A,,VIC,AUSTRALIA,3000,,
219807,"Alice Springs Touch Association ",ASTA,6/6/2017 2:56:05 PM,PO box 1281,,,,,,
93341,Appin Touch,,11/26/2017 3:06:21 PM,,,,,,,
94899,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
94902,O'Connor,OCC,6/6/2017 2:56:05 PM,,,NSW,AUSTRALIA,,,
94900,NEGS,NEGS,6/6/2017 2:56:05 PM,,,NSW,AUSTRALIA,,,
94901,PLC,PLC,6/6/2017 2:56:05 PM,,,NSW,AUSTRALIA,,,
190677,All Teams,,6/6/2017 2:56:05 PM,,,,,,,
191303,Referees,,6/6/2017 2:56:05 PM,,,,,,,
20853,Ballarat Touch Association,,6/6/2017 2:56:05 PM,,,VIC,AUSTRALIA,,,
269607,"Switch Ballarat ",,8/13/2019 8:02:21 PM,375 Albert Road,,VIC,,3206,,
270465,Western Affiliates Cup,WAC,10/24/2019 9:42:39 AM,PO BOX 3120,,VIC,,3354,,
59482,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
224036,Referees Club,,6/6/2017 2:56:05 PM,ballina,,NSW,,2478,,
50865,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
270115,Ballina Touch Association,BTA,9/17/2019 6:16:03 PM,PO Box 505,,NSW,,2478,,
224037,Referee Club,GRC,6/6/2017 2:56:05 PM,Ballina,,NSW,,2478,,
221908,Bankstown Touch Association,,6/6/2017 2:56:05 PM,,,,,,,
52484,Jaffas,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
52478,The Rams,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
52479,The Huns,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
53306,The Beaters,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
52485,Angomob,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
52482,The Halfcuts,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
52481,A P Tigers,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
52476,Macclads,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
52480,TFC,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
52477,Elderton Commandoes,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
52489,Invincibles,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
53304,WII Unfit,WII,6/6/2017 2:56:05 PM,51 Golden Way,,SA,AUSTRALIA,5355,0403204138,mickisthebest@windowslive.com
52488,Grant Burge Filsell Knights,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
52491,Run Riggers,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
52487,Totally Touched,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
53307,The Midas Touch,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
52490,Hogsheads,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
52486,Wishful Thinking,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
88179,Last Resort,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
88178,The Boilermakers,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
205362,The Aker's,,6/6/2017 2:56:05 PM,wsdfdsf,,sdg,,dsgf,,
53309,1918 Grillers,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
88181,Barossa Brewery,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
53308,Wolfenspieler,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
205360,Barossa Rams A,,6/6/2017 2:56:05 PM,asdasd,,SA,,5352`,,
205363,Hot Pies,,6/6/2017 2:56:05 PM,wedfsdf,,sfsf,,sdfsdf,,
205361,Barossa Rams B,,6/6/2017 2:56:05 PM,wefeg,,wef,,ege,,
205359,Tryhard Touch,,6/6/2017 2:56:05 PM,wfrwewfwsfsdf,,SA,,asdasda,,
88180,Bob Smarts,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
52475,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
52483,Team Xtreme,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
53305,Bintang Superstars,,6/6/2017 2:56:05 PM,,,SA,AUSTRALIA,,,
53066,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
230403,Beresfield Touch Association,,12/28/2018 3:27:03 PM,,,,,,,
70249,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
42535,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
268728,General Club,,5/31/2019 2:37:11 PM,,,,,,,
203803,Botanics Touch Club,BTFC,6/6/2017 2:56:05 PM,PO Box 278,,South Australia,Australia,5074,,botanicstfc@gmail.com
239109,Match Officials (Referees) Club,,6/6/2017 2:56:05 PM,,,,,,,
253690,Volunteers,Vols,6/3/2018 11:15:29 PM,83 Castlemaine Street,,Qld,,4064,,
50555,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
205268,No Club,,6/6/2017 2:56:05 PM,,,,,,,
192916,Referees,,6/6/2017 2:56:05 PM,,,,,,,
239079,Burnie Touch Association,,6/6/2017 2:56:05 PM,,,,,,,
239335,Individual Rego,,6/6/2017 2:56:05 PM,,,,,,,
41098,General Club,Gen,11/5/2019 1:31:39 PM,"P.O. Box 10 ",,QLD,Australia,4506,07 5498 6507,cabtouch@aanet.com.au
237324,Caboolture Referees,,6/6/2017 2:56:05 PM,Petersen Rd,,Qld,,4506,,
226913,Referees,,6/6/2017 2:56:05 PM,,,,,,,
223992,"Campbelltown Touch Association ",,6/6/2017 2:56:05 PM,,,,,,,
269378,Capricorn Coast Touch - Club,,8/1/2019 5:38:19 PM,,,,,4703,,capcoasttouch@gmail.com
221825,Referees Club,,6/6/2017 2:56:05 PM,,,Qld,,4703,,capcoasttouch@gmail.com
221643,Capricorn Coast Touch Association Inc,,8/6/2019 4:57:21 PM,,,QLD,AUSTRALIA,4703,0427 825939,capcoasttouch@gmail.com
224618,Junior Referees,,9/3/2017 6:23:22 PM,,,,,,,capcoasttouch@gmail.com
71305,General Club,Gen,8/18/2017 9:36:54 PM,,,,,,,
247674,Central Coast Referees,CCDR,6/6/2017 2:56:05 PM,,,,,,,
50540,Central Coast Dolphins Seniors,,6/6/2017 2:56:05 PM,,,,,,,
50541,Central Coast Dolphins Juniors,,6/6/2017 2:56:05 PM,,,NSW,AUSTRALIA,,,
94453,General Club,Gen,9/28/2018 3:22:46 PM,,,,,,,
24716,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
227709,SA Masters Games 2015,,6/6/2017 2:56:05 PM,,,,,,,
225405,Referees,,6/6/2017 2:56:05 PM,,,,,,,
230933,General Club,,6/6/2017 2:56:05 PM,,,,,,,
255411,Coffs Harbour Touch,,10/25/2018 1:36:03 PM,65 STADIUM DRIVE,,NSW,Australia,2450,,
87866,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
250257,Veterans,,10/11/2017 12:33:18 PM,,,,,,,
250256,Coolah,,10/11/2017 12:30:29 PM,,,,,,,
224930,Referees,,6/6/2017 2:56:05 PM,,,,,,,
207759,Juniors,,6/6/2017 2:56:05 PM,,,,,,,
206785,Coolum Touch,,6/6/2017 2:56:05 PM,,,,,,,
206737,Referees Club,,6/6/2017 2:56:05 PM,,,,,,,
232960,Coonamble TA,,10/23/2019 10:58:25 AM,,,,,,,
77565,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
238147,Darwin Junior Competition,Eels,6/6/2017 2:56:05 PM,,,NT,,,,
203151,Referees,,6/6/2017 2:56:05 PM,PO Box 42193,,NT,Australia,0810,,
41269,Latrobe High School,LHS,6/6/2017 2:56:05 PM,,,TAS,AUSTRALIA,,,
41265,General Club,Gen,6/6/2017 2:56:05 PM,N/A,,TAS,Australia,7310,,
41268,Devonport High School,DHS,6/6/2017 2:56:05 PM,,,TAS,AUSTRALIA,,,
41272,Reece High School,RHS,6/6/2017 2:56:05 PM,,,TAS,AUSTRALIA,,,
231152,Other School,,6/6/2017 2:56:05 PM,N/A,,TAS,Australia,7310,,
41270,Ulverstone High School,UHS,6/6/2017 2:56:05 PM,,,TAS,AUSTRALIA,,,
41271,St Brendan Shaw College,SBSC,6/6/2017 2:56:05 PM,,,TAS,AUSTRALIA,,,
70328,Sheralee Langbridge,DTA,11/15/2018 1:05:43 PM,61,The Corso,NSW,Australia,2263,,doyalsontouch@hotmail.com
254204,PLAYER POOL,POOL,7/13/2018 5:10:12 PM,Doyalson,,New South Wales,,1234,,
250357,General Club,,10/18/2017 2:14:49 PM,,,,,,,
87786,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
251531,Loreto,,1/30/2018 10:38:27 AM,,,,,,,
231674,Easts Touch Referees,,6/6/2017 2:56:05 PM,,,,,,,
251530,KRB,,1/30/2018 10:38:06 AM,,,,,,,
251534,Sceggs,,1/30/2018 10:39:34 AM,,,,,,,
251529,Kambala,,1/30/2018 10:37:47 AM,,,,,,,
251532,Monte,,1/30/2018 10:38:46 AM,,,,,,,
251533,Reddam,,1/30/2018 10:39:06 AM,,,,,,,
251528,Ascham,,1/30/2018 10:37:23 AM,,,,,,,
254756,ST CLARES,,9/17/2018 1:20:40 PM,,,,,,,
251535,Schols,,1/30/2018 10:39:55 AM,,,,,,,
251536,SVC,,1/30/2018 10:40:10 AM,,,,,,,
251537,Wenona,,1/30/2018 10:40:29 AM,,,,,,,
254759,EMANUEL,,9/17/2018 1:21:14 PM,,,,,,,
254762,ROSE BAY,,9/17/2018 1:21:52 PM,,,,,,,
254755,BRIGIDINE,,9/17/2018 1:20:29 PM,,,,,,,
254754,ST CATHS,,9/17/2018 1:20:20 PM,,,,,,,
254758,MORIAH,,9/17/2018 1:21:00 PM,,,,,,,
254761,MARIST,,9/17/2018 1:21:44 PM,,,,,,,
254753,OLSH,,9/17/2018 1:20:09 PM,,,,,,,
254757,ASCHAM,,9/17/2018 1:20:49 PM,,,,,,,
254760,ST ANDREWS,,9/17/2018 1:21:27 PM,,,,,,,
254763,WAVERLEY,,9/17/2018 1:22:04 PM,,,,,,,
249565,Emerald Touch Assoc,,8/13/2017 10:15:16 AM,1 Racecourse Road,,QLD,,4720,,
225008,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
230409,General Club,,6/6/2017 2:56:05 PM,,,,,,,
44509,Fremantle,Freo,6/6/2017 2:56:05 PM,,,,,,,
237326,Referees,,6/6/2017 2:56:05 PM,,,,,,,
206684,Gayndah Touch Assn,,6/6/2017 2:56:05 PM,G P O Box 123,,Queensland,Australia,4625,,
255332,Gayndah Juniors,,10/17/2018 1:48:10 PM,,,,,,,
53287,Geelong Touch,GTA,4/1/2019 8:23:01 PM,"101 ",,Vic,Australia,3215,0439493576,R_greaves@hotmail.com
268506,Switch Geelong,Switch,5/15/2019 11:16:02 AM,"L2, 375 Albert Road ",,VIC,,,,
239512,The Usual Suspects,,10/11/2017 3:03:02 PM,PO Box 1730,,WA,,6530,,
239504,Hard Drives,,6/6/2017 2:56:05 PM,PO Box 1730,,WA,,6530,,
239510,Touch Ups,,6/6/2017 2:56:05 PM,PO Box 1730,,WA,,6530,,
239503,Hurricanes,,6/6/2017 2:56:05 PM,PO Box 1730,,WA,,6530,,
239509,Rockets,,6/6/2017 2:56:05 PM,PO Box 1730,,WA,,6530,,
239506,Cobras,,6/6/2017 2:56:05 PM,PO Box 1730,,WA,,6530,,
239508,Whanau,,10/11/2017 3:03:36 PM,PO Box 1730,,WA,,6530,,
239507,Panthers,,6/6/2017 2:56:05 PM,PO Box 1730,,WA,,6530,,
239513,Bush Chooks,,6/6/2017 2:56:05 PM,PO Box 1730,,WA,,6530,,
255286,AVERAGE JOES,,10/14/2018 4:54:12 PM,PO Box 1730,,Western Australia,,6531,,
239502,Titans,,6/6/2017 2:56:05 PM,PO Box 1730,,WA,,6530,,
255289,STING,,10/14/2018 5:05:32 PM,PO Box 1730,,Western Australia,,6531,,
250261,Nagle,,10/11/2017 3:04:31 PM,PO Box 1730,,WA,,6530,,
250263,The Expendables,,10/11/2017 3:08:32 PM,PO Box 1730,,WA,,6530,,
255287,Intensity,,10/14/2018 5:00:57 PM,PO Box 1730,,Western Australia,,6531,,
255291,Abrolhos,,10/14/2018 5:06:30 PM,PO Box 1730,,Western Australia,,6531,,
250260,Fusions,,10/11/2017 3:02:23 PM,PO Box 1730,,WA,,6530,,
270790,Inappropriate Touching,,10/22/2019 11:52:30 PM,Po box 1730,,Wa,,6530,,
239516,We Don't Try,,6/6/2017 2:56:05 PM,PO Box 1730,,WA,,6530,,
250262,Storm,,10/11/2017 3:07:54 PM,PO Box 1730,,WA,,6530,,
239514,Fuzzy Pandas,,6/6/2017 2:56:05 PM,PO Box 1730,,WA,,6530,,
270765,Hottubs,,10/20/2019 8:00:39 PM,Po box 1730,,Wa,,6630,,
255294,Orions,,10/14/2018 5:07:34 PM,PO Box 1730,,Western Australia,,6531,,
270791,Rampage,,10/22/2019 11:53:59 PM,Po box 1730,,Wa,,6530,,
255293,Tryceratops,,10/14/2018 5:07:09 PM,PO Box 1730,,Western Australia,,6531,,
18534,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
223511,Referees Club,,6/6/2017 2:56:05 PM,,,,,,,
223332,Generel Club,,6/6/2017 2:56:05 PM,,,,,,,
45717,Glass House Touch Assn,GHMTA,6/6/2017 2:56:05 PM,,,QLD,AUSTRALIA,4518,,
250342,General Club,,10/16/2017 3:02:04 PM,,,,,,,
53479,Butterfingers,,6/6/2017 2:56:05 PM,,,,,,,
53484,MC Hammers,,6/6/2017 2:56:05 PM,,,WA,AUSTRALIA,,,Jessie.Russell@padgold.com.au
53491,Cob,,6/6/2017 2:56:05 PM,,,WA,AUSTRALIA,,,altahatika@hotmail.com
70929,Bulldogs,,6/6/2017 2:56:05 PM,,,WA,AUSTRALIA,,,
53492,Blowies,,6/6/2017 2:56:05 PM,,,WA,AUSTRALIA,,,wilsonrm@bigpond.net.au
53477,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
53500,Breakaways,,6/6/2017 2:56:05 PM,,,WA,AUSTRALIA,,,MAlmond@kalgold.com.au
53486,Breakfast,,6/6/2017 2:56:05 PM,,,,,,,
70913,Don't Touch,,6/6/2017 2:56:05 PM,,,,,,,
53495,Tap N Gap,,6/6/2017 2:56:05 PM,,,WA,AUSTRALIA,,,nelsontupuhi@hotmail.com
204210,,,6/6/2017 2:56:05 PM,,,,,,,
77600,Eric Clapton and the Narcoleptic Goat Hearders,,6/6/2017 2:56:05 PM,,,WA,AUSTRALIA,,,
70925,Nesian,,6/6/2017 2:56:05 PM,,,WA,AUSTRALIA,,,
87995,Rockbreakers,,6/6/2017 2:56:05 PM,,,WA,AUSTRALIA,,,
70932,Bushwackers,,6/6/2017 2:56:05 PM,,,WA,AUSTRALIA,,,
70936,Wantoks,,6/6/2017 2:56:05 PM,,,WA,AUSTRALIA,,9021 5025,brianpaki9@yahoo.com
87999,Scorchers,,6/6/2017 2:56:05 PM,,,WA,AUSTRALIA,,,
88000,Fair Dinkum,,6/6/2017 2:56:05 PM,,,WA,AUSTRALIA,,,
87998,Cunning Stunts,,6/6/2017 2:56:05 PM,,,WA,AUSTRALIA,,,
205470,NVUS,,6/6/2017 2:56:05 PM,75 Lionel Street,,WA,AUSTRALIA,6430,0467984238,rosemarydethierry@yahoo.co.nz
204211,,,6/6/2017 2:56:05 PM,,,,,,,
89698,Frog Legs,,6/6/2017 2:56:05 PM,,,WA,AUSTRALIA,,,
204358,,,6/6/2017 2:56:05 PM,,,,,,,
206166,REFEREES,,6/6/2017 2:56:05 PM,,,,,,,
70916,Fimiston Steelers,,6/6/2017 2:56:05 PM,,,,,,,
89696,Eels,,6/6/2017 2:56:05 PM,,,WA,AUSTRALIA,,,
207455,General Club,,6/6/2017 2:56:05 PM,,,,,,,
235137,Officals & Volunteers,,6/6/2017 2:56:05 PM,,,,,,,
266651,Junior Club,,2/4/2019 10:35:17 PM,,,,,,,
87505,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
204212,Junior Club,JNR,6/6/2017 2:56:05 PM,Carr Confoy Oval,,NSW,,2580,,
204971,Association Referees (GTA),Refs,6/6/2017 2:56:05 PM,Carr Confoy Oval,,NSW,,2580,,
225193,Referees Club,,6/6/2017 2:56:05 PM,,,,,,,
225005,Gundagai Touch Association,,6/6/2017 2:56:05 PM,,,,,,,
44690,GTA,GTA,6/6/2017 2:56:05 PM,,,,,,,
225260,Referees Club,,6/6/2017 2:56:05 PM,Gunnedah,,NSW,,2380,,
52938,Peak Fitness Wanderers,Peak Fitne,6/6/2017 2:56:05 PM,,,NSW,AUSTRALIA,,,
52937,Wicks Mens,Wicks Mens,6/6/2017 2:56:05 PM,,,NSW,AUSTRALIA,,,
206686,Gympie Touch Assn,,6/6/2017 2:56:05 PM,P O Box 210,,Queensland,Australia,4570,0421 039 561,gympietouch@gmail.com
237327,Referees,,6/6/2017 2:56:05 PM,,,,,,,
223312,General Club,,8/5/2018 11:58:10 PM,PO Box 2211,,WA,,6722,,
239182,General,,6/6/2017 2:56:05 PM,,,,,,,
53147,Nelson Bay TA (#HornetsTouch),,6/6/2017 2:56:05 PM,,,NSW,AUSTRALIA,,,
53149,Maitland TA (#HornetsTouch),,6/6/2017 2:56:05 PM,,,NSW,AUSTRALIA,,,
53151,Dubbo TA (#HornetsTouch),,6/6/2017 2:56:05 PM,,,NSW,AUSTRALIA,,,
53146,Wallsend TA (#HornetsTouch),,6/6/2017 2:56:05 PM,,,NSW,AUSTRALIA,,,
53153,Central Coast TA (#HornetsTouch),,6/6/2017 2:56:05 PM,,,NSW,AUSTRALIA,,,
53148,Newcastle City TA (#HornetsTouch),,6/6/2017 2:56:05 PM,,,NSW,AUSTRALIA,,,
206553,Muswellbrook TA (#HornetsTouch),MBrook,6/6/2017 2:56:05 PM,123 ABC,,nsw,,1234,,
53145,General Club,Gen,6/6/2017 2:56:05 PM,,,,,,,
53150,Mudgee TA (#HornetsTouch),,6/6/2017 2:56:05 PM,,,NSW,AUSTRALIA,,,
53157,NU Sports,,6/6/2017 2:56:05 PM,,,NSW,AUSTRALIA,,,
53152,Orange TA (#HornetsTouch),,6/6/2017 2:56:05 PM,,,NSW,AUSTRALIA,,,
206395,Hornets Regional Referees,Referees,10/22/2018 8:58:48 PM,,,,,,,referees@hornetstouch.com.au
53158,Beresfield TA (#HornetsTouch),,6/6/2017 2:56:05 PM,vgfds,,NSW,AUSTRALIA,1234,,
53154,Peninsula TA (Combined),,10/31/2017 2:32:53 PM,,,NSW,AUSTRALIA,,,
206780,Forster Tuncurry TA (#HornetsTouch),,6/6/2017 2:56:05 PM,123 abc,,NSW,,1234,,
231221,Portland TA (#HornetsTouch),,6/6/2017 2:56:05 PM,Portland,,NSW,,1234,,
205159,Berkeley Vale TA (#HornetsTouch),,6/6/2017 2:56:05 PM,?,,NSW,,1234,,
206554,Scone TA (#HornetsTouch),,6/6/2017 2:56:05 PM,Scone,,NSW,,1234,,
225443,Port Macquarie TA (#HornetsTouch),PortMaqTA,6/6/2017 2:56:05 PM,321,,321,,321,,
225270,Districkt Park TA (#HornetsTouch),,6/6/2017 2:56:05 PM,vfd,,nsw,,2300,,
53155,Doyalson TA (#HornetsTouch),,6/6/2017 2:56:05 PM,,,NSW,AUSTRALIA,,,
227081,NTL,,12/23/2018 9:25:33 PM,.,,.,,.,,ntl@hornetstouch.com.au
224536,Hornets Regional Selectors,Selectors,6/6/2017 2:56:05 PM,PO Box 290,,NSW,Australia,2315,,tournaments@hornetstouch.com.au
206551,Singleton TA (#HornetsTouch),,6/6/2017 2:56:05 PM,123,,NSW,,1234,,
238438,Easts/UNSW TA (#HornetsTouch),,6/6/2017 2:56:05 PM,Sydney,,NSW,,2000,,
250493,Dunedoo TA (#HornetsTouch),,10/28/2017 5:13:46 PM,,,,,,,
225085,Port Hunter TA (#HornetsTouch),,6/6/2017 2:56:05 PM,1,,nsw,,1234,,
226521,Taree TA (#HornetsTouch),Taree,6/6/2017 2:56:05 PM,fds,,bhj,,1234,,
244558,Young TA (#HornetsTouch),,6/6/2017 2:56:05 PM,vgfds,,NSW,Australia,1234,,
